category,city,fax,added,last_checked,name,phone,country,address2,location_geocells,coord,id,last_refreshed,state,image_url,__scatter__,key,address,postal_code,brand,location
4,Orlando,(407) 233-2201,2010-08-21T05:31:26,2011-03-02T11:46:49,The Westin Imagine Orlando,(407) 233-2200,United States, ,"[u'9', u'98', u'989', u'9894', u'98942', u'98942b', u'98942b0', u'98942b04', u'98942b044', u'98942b044e', u'98942b044ee', u'98942b044ee6', u'98942b044ee64']",,1767,2010-08-19T20:40:51,Florida,http://www.starwoodhotels.com/pub/media/1767/wes1767wb3_tn.jpg,,94052,9501 Universal Boulevard,32819,westin,"28.433273,-81.459962"
4,Avon,(970) 748-6006,2010-08-20T05:28:36,2011-01-30T17:07:38,"Sheraton Mountain Vista Villas, Avon / Vail Valley",(970) 748-6000,United States,PO Box 3997,"[u'8', u'8f', u'8f9', u'8f90', u'8f902', u'8f9027', u'8f9027f', u'8f9027ff', u'8f9027ff7', u'8f9027ff78', u'8f9027ff780', u'8f9027ff7804', u'8f9027ff7804a']",,5624,2010-08-18T20:36:29,Colorado,http://www.starwoodhotels.com/pub/media/5624/svo5624gr.40162_tn.jpg,,94053,160 Beaver Creek Boulevard West,81620,sheraton,"39.6369645,-106.5247658"
7,Mallorca,(34)(971) 629630,2010-08-20T07:30:53,2011-02-02T07:08:01,The St. Regis Mardavall Mallorca Resort,(34)(971) 629629,Spain,,"[u'c', u'ca', u'ca8', u'ca81', u'ca815', u'ca815b', u'ca815b2', u'ca815b2a', u'ca815b2a9', u'ca815b2a96', u'ca815b2a961', u'ca815b2a9615', u'ca815b2a96157']",,1403,2010-08-18T22:38:47,,http://www.starwoodhotels.com/pub/media/1403/str1403ex.8452_tn.jpg,,94054,Passeig Calvià s/n,07181,stregis,"39.527612,2.551059"
3,Beirut,(961)(1) 803802,2010-08-21T10:44:12,2011-01-24T06:03:51,Four Points by Sheraton Le Verdun,(961)(1) 803804,Lebanon,,"[u'c', u'cb', u'cb4', u'cb41', u'cb410', u'cb410d', u'cb410df', u'cb410dfb', u'cb410dfb3', u'cb410dfb34', u'cb410dfb34f', u'cb410dfb34fc', u'cb410dfb34fc0']",,1478,2010-08-20T01:53:43,,http://www.starwoodhotels.com/pub/media/1478/fpt1478ex.52623_tn.jpg,,94055,"Verdun, Boulevard Saeb Salam",,fourpoints,"33.8799265,35.493695"
4,Atlanta,(770) 399-5514,2010-08-21T10:54:13,2011-01-24T11:03:53,W Atlanta - Perimeter,(770) 396-6800,United States,,"[u'9', u'9a', u'9a1', u'9a10', u'9a102', u'9a1020', u'9a10201', u'9a102014', u'9a102014c', u'9a102014c6', u'9a102014c62', u'9a102014c625', u'9a102014c6257']",,1114,2010-08-20T02:03:44,Georgia,http://www.starwoodhotels.com/pub/media/1114/who1114lo.16663_tn.jpg,,94056,111 Perimeter Center West,30346,whotels,"33.927373,-84.338522"
3,Siem Reap,(855)(63) 963 901,2010-08-20T23:57:33,2011-02-23T11:44:31,Le Méridien Angkor,(855)(63) 963 900,Cambodia,Khum Svay Dang Kum,"[u'd', u'd2', u'd24', u'd24b', u'd24b5', u'd24b51', u'd24b51c', u'd24b51c7', u'd24b51c74', u'd24b51c745', u'd24b51c7451', u'd24b51c74514', u'd24b51c74514e']",,1825,2010-08-19T14:57:54,,http://www.starwoodhotels.com/pub/media/1825/mer1825ex.5441_tn.jpg,,94057,Vithei Charles de Gaulle,,lemeridien,"13.3841035,103.863169"
7,Geneva,(41)(22) 906 6667,2010-08-20T07:32:53,2011-02-02T08:08:01,"Hotel President Wilson, Geneva",(41)(22) 906 6666,Switzerland,,"[u'e', u'e0', u'e01', u'e012', u'e0129', u'e0129b', u'e0129bd', u'e0129bdd', u'e0129bdd5', u'e0129bdd56', u'e0129bdd56a', u'e0129bdd56a6', u'e0129bdd56a66']",,1274,2010-08-18T22:40:47,,http://www.starwoodhotels.com/pub/media/1274/lux1274ex.70196_tn.jpg,,94058,"47, Quai Wilson",1211,luxury,"46.2143033,6.1517119"
2,Monterrey,(52)(81) 8345 1984,2010-08-21T04:08:14,2011-02-28T18:46:21,Sheraton Ambassador Hotel,(52)(81) 8380 7000,Mexico,,"[u'8', u'8d', u'8d6', u'8d60', u'8d60c', u'8d60c4', u'8d60c46', u'8d60c46f', u'8d60c46f8', u'8d60c46f86', u'8d60c46f86c', u'8d60c46f86ce', u'8d60c46f86ce7']",,303,2010-08-19T19:16:39,Nuevo Leon,http://www.starwoodhotels.com/pub/media/303/she303ex.90886_tn.jpg,,94059,Ave. Hidalgo 310 Oriente,64000,sheraton,"25.684956,-100.3097463"
4,Davos-Dorf,(41)(81) 417 9445,2010-08-20T07:34:53,2011-02-02T09:08:02,ArabellaSheraton Hotel Seehof,(41)(81) 417 9444,Switzerland,,"[u'e', u'e0', u'e01', u'e01c', u'e01cd', u'e01cd7', u'e01cd75', u'e01cd75d', u'e01cd75d8', u'e01cd75d8c', u'e01cd75d8cf', u'e01cd75d8cf2', u'e01cd75d8cf2a']",,1250,2010-08-18T22:42:48,,http://www.starwoodhotels.com/pub/media/1250/eu1250ex2_tn.jpg,,94060,Promenade 159,7260,sheraton,"46.8091152,9.8392012"
2,Jacksonville,(904) 564-4773,2010-08-21T07:03:40,2011-01-19T15:02:59,Sheraton Jacksonville Hotel,(904) 564-4772,United States,,"[u'9', u'98', u'989', u'989e', u'989e0', u'989e00', u'989e003', u'989e0032', u'989e00321', u'989e003215', u'989e0032152', u'989e00321526', u'989e00321526d']",,1582,2010-08-19T22:13:09,Florida,http://www.starwoodhotels.com/pub/media/1582/she1582ex.65675_tn.jpg,,95045,10605 Deerwood Park Boulevard,32256,sheraton,"30.248167,-81.538062"
4,Cairo,(20)(2) 33364601,2010-08-21T06:53:39,2011-01-19T10:02:57,"Sheraton Cairo Hotel, Towers and Casino",(20)(2) 33369800,Egypt,P. O. Box 11,"[u'c', u'c9', u'c99', u'c99c', u'c99c8', u'c99c8f', u'c99c8f8', u'c99c8f87', u'c99c8f873', u'c99c8f8734', u'c99c8f8734a', u'c99c8f8734ac', u'c99c8f8734ace']",,386,2010-08-19T22:03:07,,http://www.starwoodhotels.com/pub/media/386/aime386ex1_tn.jpg,,95046,Galae Square,,sheraton,"30.0402151,31.2197654"
3,Toronto,(416) 444-9597,2010-08-20T07:36:53,2011-02-02T10:08:02,"The Westin Prince, Toronto",(416) 444-2511,Canada,,"[u'9', u'9a', u'9ab', u'9abd', u'9abd4', u'9abd4b', u'9abd4b8', u'9abd4b8f', u'9abd4b8f0', u'9abd4b8f01', u'9abd4b8f01e', u'9abd4b8f01e2', u'9abd4b8f01e2c']",,1085,2010-08-18T22:44:50,Ontario,http://www.starwoodhotels.com/pub/media/1085/wes1085lo.78807_tn.jpg,,95047,900 York Mills Road,M3B 3H2,westin,"43.7559442,-79.348224"
4,Pretoria,(27)(12) 429 9300,2010-08-20T21:17:08,2011-02-20T02:43:22,Sheraton Pretoria Hotel,(27)(12) 429 9999,South Africa,,"[u'6', u'63', u'639', u'639a', u'639a2', u'639a28', u'639a285', u'639a285d', u'639a285dd', u'639a285dd3', u'639a285dd3e', u'639a285dd3e0', u'639a285dd3e01']",,1136,2010-08-19T12:16:29,,http://www.starwoodhotels.com/pub/media/1136/she1136ex.52938_tn.jpg,,95048,643 corner of Church and Wessels Streets,0007,sheraton,"-25.7447842,28.2120407"
4,Minneapolis,(612) 746-4890,2010-08-20T07:38:54,2011-02-02T11:08:02,"Hotel Ivy, Minneapolis",(612) 746-4600,United States,,"[u'8', u'8f', u'8ff', u'8ffb', u'8ffbe', u'8ffbee', u'8ffbee7', u'8ffbee72', u'8ffbee728', u'8ffbee728d', u'8ffbee728dd', u'8ffbee728dd3', u'8ffbee728dd3f']",,1721,2010-08-18T22:46:50,Minnesota,http://www.starwoodhotels.com/pub/media/1721/lux1721ex.68783_tn.jpg,,95049,201 South Eleventh Street,55403,luxury,"44.9716092,-93.2726001"
4,La Jolla,(858) 453-5550,2010-08-21T08:43:53,2011-01-21T17:03:23,Sheraton La Jolla Hotel,(858) 453-5500,United States,,"[u'8', u'8c', u'8cf', u'8cf8', u'8cf8c', u'8cf8ce', u'8cf8cea', u'8cf8ceae', u'8cf8ceaee', u'8cf8ceaee5', u'8cf8ceaee5a', u'8cf8ceaee5a4', u'8cf8ceaee5a42']",,1959,2010-08-19T23:53:21,California,http://www.starwoodhotels.com/pub/media/1959/she1959ex.42272_tn.jpg,,95050,3299 Holiday Court,92037,sheraton,"32.870541,-117.231284"
2,Mississauga,(905) 564-9555,2010-08-20T05:56:41,2011-01-31T08:07:46,Four Points by Sheraton Toronto Airport West,(905) 670-0050,Canada,,"[u'9', u'9a', u'9ab', u'9abd', u'9abd1', u'9abd13', u'9abd137', u'9abd137a', u'9abd137a0', u'9abd137a04', u'9abd137a04c', u'9abd137a04c4', u'9abd137a04c4a']",,1473,2010-08-18T21:04:36,Ontario,http://www.starwoodhotels.com/pub/media/1473/fpt1473ex.33892_tn.jpg,,95051,6090 Dixie Road,L5T 1A6,fourpoints,"43.6570162,-79.6499769"
5,Bengaluru,(91)(80) 2211 9999,2010-08-20T23:47:31,2011-02-23T06:44:28,"ITC Royal Gardenia, Bengaluru",(91)(80) 2211 9898,India,,"[u'c', u'c7', u'c71', u'c71d', u'c71d2', u'c71d2e', u'c71d2e5', u'c71d2e56', u'c71d2e567', u'c71d2e567a', u'c71d2e567a8', u'c71d2e567a8a', u'c71d2e567a8a6']",,3526,2010-08-19T14:47:53,Karnataka,http://www.starwoodhotels.com/pub/media/3526/lux3526lo.81767_tn.jpg,,95052,"No 1, Residency Road  ",560025,luxury,"12.9679371,77.6005681"
6,Doha,(974) 4483 2323,2010-08-21T04:02:13,2011-02-28T15:46:19,Sheraton Doha Resort & Convention Hotel,(974) 4485 4444,Qatar,P.O. Box 6000,"[u'c', u'cc', u'cc1', u'cc1a', u'cc1ae', u'cc1aee', u'cc1aee8', u'cc1aee8e', u'cc1aee8ee', u'cc1aee8eee', u'cc1aee8eee9', u'cc1aee8eee92', u'cc1aee8eee92c']",,409,2010-08-19T19:10:37,,http://www.starwoodhotels.com/pub/media/409/she409po.65606_tn.jpg,,95053,Al Corniche Street,,sheraton,"25.3014454,51.5184257"
2,Chiang Mai,(66)(53) 253 667,2010-08-21T00:53:40,2011-02-24T17:45:02,Le Méridien Chiang Mai,(66)(53) 253 666,Thailand,"Tambol Chang Klan, Amphur Muang","[u'd', u'd2', u'd29', u'd29c', u'd29c9', u'd29c9e', u'd29c9e1', u'd29c9e1e', u'd29c9e1e8', u'd29c9e1e87', u'd29c9e1e876', u'd29c9e1e8769', u'd29c9e1e87698']",,1950,2010-08-19T15:54:01,,http://www.starwoodhotels.com/pub/media/1950/mer1950ex.80613_tn.jpg,,95054,108 Chang Klan Road,50100,lemeridien,"18.7745029,98.9990277"
2,Salta,(54)(387) 432 3010,2010-08-20T21:27:09,2011-02-20T07:43:25,Sheraton Salta Hotel,(54)(387) 432 3000,Argentina,,"[u'3', u'33', u'33a', u'33a1', u'33a19', u'33a19f', u'33a19ff', u'33a19ffc', u'33a19ffce', u'33a19ffced', u'33a19ffcedc', u'33a19ffcedca', u'33a19ffcedcaa']",,1701,2010-08-19T12:26:30,Salta,http://www.starwoodhotels.com/pub/media/1701/she1701gr.92099_tn.jpg,,95055,Coronel Francisco de Uriondo 330,A4406BKQ,sheraton,"-24.78812,-65.39766"
7,Porto Cervo,(39)(0789) 930611,2010-08-20T07:40:55,2011-02-02T12:08:02,"Hotel Pitrizza, Costa Smeralda",(39)(0789) 930111,Italy,,"[u'c', u'ca', u'ca9', u'ca9c', u'ca9c4', u'ca9c43', u'ca9c43b', u'ca9c43be', u'ca9c43be1', u'ca9c43be1b', u'ca9c43be1b2', u'ca9c43be1b22', u'ca9c43be1b221']",,66,2010-08-18T22:48:50,,http://www.starwoodhotels.com/pub/media/66/lux66lo.63976_tn.jpg,,95056,Costa Smeralda,07020,luxury,"40.866965,9.2632"
5,Abu Dhabi,(971)(2) 6666291,2010-08-21T02:58:02,2011-02-27T07:45:56,"Sheraton Khalidiya Hotel, Abu Dhabi",(971)(2) 6666220,United Arab Emirates,P.O. Box 6727,"[u'c', u'cc', u'cc1', u'cc1c', u'cc1ce', u'cc1ce4', u'cc1ce4e', u'cc1ce4e1', u'cc1ce4e10', u'cc1ce4e104', u'cc1ce4e1049', u'cc1ce4e1049c', u'cc1ce4e1049c9']",,1322,2010-08-19T18:05:25,,http://www.starwoodhotels.com/pub/media/1322/she1322ex.50478_tn.jpg,,95057,"Zayed the First Street, Khalidiya Area",,sheraton,"24.4666667,54.3666667"
3,Munich,(49)(89) 92324449,2010-08-20T07:42:55,2011-02-02T13:08:02,Sheraton Munich Arabellapark Hotel,(49)(89) 92320,Germany,,"[u'e', u'e0', u'e06', u'e060', u'e0603', u'e0603a', u'e0603a8', u'e0603a8f', u'e0603a8f2', u'e0603a8f28', u'e0603a8f28e', u'e0603a8f28e0', u'e0603a8f28e05']",,145,2010-08-18T22:50:50,,http://www.starwoodhotels.com/pub/media/145/she145gr.8801_tn.jpg,,96037,ArabellaStrasse 5,81925,sheraton,"48.15149,11.61823"
3,Cerritos,(562) 403-2080,2010-08-21T10:42:12,2011-01-24T05:03:51,Sheraton Cerritos Hotel,(562) 809-1500,United States,,"[u'8', u'8e', u'8e5', u'8e50', u'8e500', u'8e5008', u'8e5008c', u'8e5008cf', u'8e5008cfc', u'8e5008cfc5', u'8e5008cfc5c', u'8e5008cfc5c9', u'8e5008cfc5c90']",,417,2010-08-20T01:51:42,California,http://www.starwoodhotels.com/pub/media/417/she417ex.59697_tn.jpg,,96038,12725 Center Court Drive,90703,sheraton,"33.8695847,-118.0606052"
4,Palo Alto,(650) 327-7362,2010-08-20T07:44:56,2011-02-02T14:08:02,Sheraton Palo Alto Hotel,(650) 328-2800,United States,,"[u'8', u'8e', u'8e6', u'8e63', u'8e630', u'8e630e', u'8e630ea', u'8e630eaa', u'8e630eaaf', u'8e630eaaf8', u'8e630eaaf87', u'8e630eaaf87b', u'8e630eaaf87b4']",,214,2010-08-18T22:52:50,California,http://www.starwoodhotels.com/pub/media/214/she214ex.51702_tn.jpg,,96039,625 El Camino Real,94301,sheraton,"37.441139,-122.163559"
3,Indianapolis,(317) 231-3928,2010-08-20T07:46:56,2011-02-02T15:08:03,The Westin Indianapolis,(317) 262-8100,United States,,"[u'9', u'9a', u'9a8', u'9a84', u'9a84c', u'9a84c5', u'9a84c5e', u'9a84c5ee', u'9a84c5ee4', u'9a84c5ee4d', u'9a84c5ee4d7', u'9a84c5ee4d79', u'9a84c5ee4d79c']",,1033,2010-08-18T22:54:50,Indiana,http://www.starwoodhotels.com/pub/media/1033/wes1033ex.63175_tn.jpg,,96040,50 South Capitol Ave.,46204,westin,"39.7681746,-86.161704"
6,Firenze,(39)(055) 210278,2010-08-20T07:48:56,2011-02-02T16:08:03,"The Westin Excelsior, Florence",(39)(055) 27151,Italy,,"[u'c', u'ca', u'cab', u'cabd', u'cabd7', u'cabd75', u'cabd755', u'cabd7557', u'cabd75570', u'cabd755704', u'cabd755704d', u'cabd755704da', u'cabd755704da1']",,43,2010-08-18T22:56:52,,http://www.starwoodhotels.com/pub/media/43/wes43ex.83206_tn.jpg,,96041,Piazza Ognissanti 3,50123,westin,"43.7723959,11.2454588"
4,Red Sea,(20)(65) 3545-885,2010-08-21T01:21:45,2011-02-25T07:45:14,Sheraton Soma Bay Resort,(20)(65) 3545-845,Egypt,Hurghada,"[u'c', u'c3', u'c3c', u'c3cb', u'c3cb8', u'c3cb88', u'c3cb88c', u'c3cb88ce', u'c3cb88cec', u'c3cb88cec6', u'c3cb88cec64', u'c3cb88cec646', u'c3cb88cec646f']",,1127,2010-08-19T16:28:08,,http://www.starwoodhotels.com/pub/media/1127/aime1127ex10_tn.jpg,,96042,P.O. BOX 71,,sheraton,"19.4556063,35.2148469"
4,Chandler,(602) 225-0300,2010-08-21T09:15:58,2011-01-22T10:03:31,Sheraton Wild Horse Pass Resort & Spa,(602) 225-0100,United States,,"[u'8', u'8d', u'8da', u'8daa', u'8daa3', u'8daa31', u'8daa31f', u'8daa31fa', u'8daa31faf', u'8daa31faf1', u'8daa31faf19', u'8daa31faf19c', u'8daa31faf19c4']",,1391,2010-08-20T00:25:25,Arizona,http://www.starwoodhotels.com/pub/media/1391/she1391ex.89534_tn.jpg,,96043,5594 W Wild Horse Pass Blvd,85226,sheraton,"33.2660245,-111.9900226"
4,Mendoza,(54)(261) 4415510,2010-08-20T21:03:06,2011-02-19T19:43:19,Sheraton Mendoza Hotel,(54)(261) 4415500,Argentina,,"[u'3', u'32', u'325', u'3257', u'32570', u'32570a', u'32570ad', u'32570ad0', u'32570ad03', u'32570ad034', u'32570ad0349', u'32570ad0349e', u'32570ad0349e8']",,1733,2010-08-19T12:02:27,,http://www.starwoodhotels.com/pub/media/1733/she1733ex.75432_tn.jpg,,96044,Primitivo de la Reta 989,5500,sheraton,"-32.892255,-68.83814"
4,Makkah,(966)(2) 5752001,2010-08-21T02:03:53,2011-02-26T04:45:32,Le Méridien Makkah,(966)(2) 5751111,Saudi Arabia,Ajyad Area,"[u'c', u'c3', u'c3f', u'c3f8', u'c3f83', u'c3f83b', u'c3f83b2', u'c3f83b2f', u'c3f83b2f3', u'c3f83b2f39', u'c3f83b2f391', u'c3f83b2f391b', u'c3f83b2f391bb']",,1890,2010-08-19T17:10:16,,http://www.starwoodhotels.com/pub/media/1890/mer1890wn.48122_tn.jpg,,96045,King Abdulaziz Road,13700,lemeridien,"21.4216649,39.8327635"
4,National Harbor,(301) 567-0888,2010-08-20T07:50:57,2011-02-02T17:08:03,The Westin Washington National Harbor,(301) 567-3999,United States,,"[u'9', u'9a', u'9a6', u'9a6b', u'9a6b0', u'9a6b0d', u'9a6b0dc', u'9a6b0dc5', u'9a6b0dc59', u'9a6b0dc594', u'9a6b0dc5947', u'9a6b0dc59471', u'9a6b0dc594711']",,3027,2010-08-18T22:58:52,Maryland,http://www.starwoodhotels.com/pub/media/3027/wes3027ex.63817_tn.jpg,,96046,171 Waterfront Street,20745,westin,"38.7831568,-77.0173044"
4,Istanbul,(90)(212) 5608155,2010-08-20T07:52:57,2011-02-02T18:08:03,Sheraton Istanbul Ataköy Hotel,(90)(212) 4130600,Turkey,Ataköy ,"[u'c', u'cb', u'cb9', u'cb98', u'cb986', u'cb9860', u'cb98600', u'cb98600c', u'cb98600c6', u'cb98600c6b', u'cb98600c6bd', u'cb98600c6bd4', u'cb98600c6bd48']",,3281,2010-08-18T23:00:53,,http://www.starwoodhotels.com/pub/media/3281/she3281.67760_tn.jpg,,96047,Sahilyolu Cad.,34158,sheraton,"40.963819,28.842502"
3,Norwood,(781) 551-3552,2010-08-20T05:46:40,2011-01-31T02:07:44,Four Points by Sheraton Norwood,(781) 769-7900,United States,,"[u'9', u'9a', u'9ad', u'9adb', u'9adbb', u'9adbbe', u'9adbbea', u'9adbbea8', u'9adbbea8f', u'9adbbea8f3', u'9adbbea8f36', u'9adbbea8f363', u'9adbbea8f363d']",,208,2010-08-18T20:54:34,Massachusetts,http://www.starwoodhotels.com/pub/media/208/fpt208ex.49342_tn.jpg,,96048,1125 Boston Providence Turnpike,02062,fourpoints,"42.1842984,-71.1867329"
5,Athens - Vouliagmeni,(30)(210) 8963281,2010-08-20T07:54:57,2011-02-02T19:08:03,The Westin Athens Astir Palace Beach Resort,(30)(210) 8902000,Greece,16671 Vouliagmeni,"[u'c', u'cb', u'cb2', u'cb22', u'cb22f', u'cb22f4', u'cb22f46', u'cb22f46a', u'cb22f46a4', u'cb22f46a4e', u'cb22f46a4e5', u'cb22f46a4e5e', u'cb22f46a4e5e9']",,1983,2010-08-18T23:02:53,,http://www.starwoodhotels.com/pub/media/1983/wes1983ex.47114_tn.jpg,,96049,40 Apollonos Street - Astir Palace Complex,16671,westin,"37.8127499,23.7781571"
5,Amsterdam,(31)(20) 6276753,2010-08-20T07:56:57,2011-02-02T20:08:04,"Hotel Pulitzer, Amsterdam",(31)(20) 5235235,Netherlands,,"[u'e', u'e0', u'e08', u'e08d', u'e08d3', u'e08d3f', u'e08d3fe', u'e08d3fe0', u'e08d3fe07', u'e08d3fe075', u'e08d3fe0753', u'e08d3fe0753c', u'e08d3fe0753c3']",,100,2010-08-18T23:04:53,,http://www.starwoodhotels.com/pub/media/100/eu100ex10_tn.jpg,,96050,Prinsengracht 315-331,1016 GZ,luxury,"52.3725814,4.8832151"
6,Elounda,(30)(2841) 089712,2010-08-20T03:28:06,2011-01-26T14:05:19,"Blue Palace Resort & Spa, Elounda",(30)(2841) 065500,Greece,Island of Crete,"[u'c', u'cb', u'cb0', u'cb0c', u'cb0c1', u'cb0c18', u'cb0c186', u'cb0c186c', u'cb0c186cc', u'cb0c186cc1', u'cb0c186cc1c', u'cb0c186cc1cd', u'cb0c186cc1cdb']",,1487,2010-08-18T18:38:17,,http://www.starwoodhotels.com/pub/media/1487/lux1487ex.9089_tn.jpg,,96051,P.O. Box 38,72053,luxury,"35.26211,25.722328"
5,Zurich,(41)(44) 2869445,2010-08-20T07:58:57,2011-02-02T21:08:04,Sheraton Zurich Neues Schloss Hotel,(41)(44) 2869400,Switzerland,,"[u'e', u'e0', u'e01', u'e01e', u'e01e2', u'e01e23', u'e01e23a', u'e01e23a3', u'e01e23a35', u'e01e23a35e', u'e01e23a35ee', u'e01e23a35eee', u'e01e23a35eeec']",,118,2010-08-18T23:06:53,,http://www.starwoodhotels.com/pub/media/118/she118ex.84397_tn.jpg,,96052,Stockerstrasse 17,8002,sheraton,"47.3654896,8.5359179"
5,Washington,(202) 293-0641,2010-08-20T08:00:58,2011-02-02T22:08:04,"The Fairfax at Embassy Row, Washington, D.C.",(202) 293-2100,United States,,"[u'9', u'9a', u'9a6', u'9a6b', u'9a6b2', u'9a6b27', u'9a6b273', u'9a6b273c', u'9a6b273ca', u'9a6b273ca9', u'9a6b273ca9b', u'9a6b273ca9b8', u'9a6b273ca9b8c']",,245,2010-08-18T23:08:53,District of Columbia,http://www.starwoodhotels.com/pub/media/245/lux245ex.90957_tn.jpg,,96053,"2100 Massachusetts Avenue, N.W.",20008,luxury,"38.910642,-77.046674"
2,Mississauga,(905) 821-1592,2010-08-20T08:02:58,2011-02-02T23:08:04,Four Points by Sheraton Mississauga Meadowvale,(905) 858-2424,Canada,,"[u'9', u'9a', u'9ab', u'9abd', u'9abd1', u'9abd10', u'9abd104', u'9abd1048', u'9abd1048d', u'9abd1048d9', u'9abd1048d9d', u'9abd1048d9d2', u'9abd1048d9d25']",,1748,2010-08-18T23:10:54,Ontario,http://www.starwoodhotels.com/pub/media/1748/fpt1748ex.86651_tn.jpg,,97040,2501 Argentia Road,L5N 4G8,fourpoints,"43.6010585,-79.7560048"
5,Rome,(39)(06) 4826205,2010-08-20T08:04:58,2011-02-03T00:08:04,"The Westin Excelsior, Rome",(39)(06) 47081,Italy,,"[u'c', u'ca', u'cac', u'caca', u'caca7', u'caca79', u'caca79c', u'caca79ca', u'caca79cae', u'caca79cae2', u'caca79cae25', u'caca79cae256', u'caca79cae2565']",,70,2010-08-18T23:12:54,,http://www.starwoodhotels.com/pub/media/70/eu70ex4_tn.jpg,,97041,Via Vittorio Veneto 125,00187,westin,"41.7805024,12.4395886"
3,Cochin,(91)(484) 2705750,2010-08-20T23:29:29,2011-02-22T21:44:23,Le Méridien Kochi,(91)(484) 2705777,India,,"[u'c', u'c5', u'c5b', u'c5bc', u'c5bc1', u'c5bc18', u'c5bc181', u'c5bc181c', u'c5bc181ce', u'c5bc181ced', u'c5bc181cedd', u'c5bc181cedde', u'c5bc181cedde2']",,1827,2010-08-19T14:29:50,Kerala,http://www.starwoodhotels.com/pub/media/1827/mer1827wn.44908_tn.jpg,,97042,Maradu,682304,lemeridien,"9.9396592,76.3260992"
3,Bangkok,(66)(2) 650 8500,2010-08-21T00:05:33,2011-02-23T15:44:34,"Plaza Athénée Bangkok, A Royal Méridien Hotel",(66)(2) 650 8800,Thailand,,"[u'd', u'd2', u'd21', u'd21f', u'd21f9', u'd21f95', u'd21f952', u'd21f9525', u'd21f95258', u'd21f952584', u'd21f9525848', u'd21f9525848f', u'd21f9525848f7']",,1846,2010-08-19T15:05:55,,http://www.starwoodhotels.com/pub/media/1846/ap1846ex1_tn.jpg,,97043,Wireless Road,,lemeridien,"13.7234186,100.4762319"
4,Porto Alegre,(55)(51) 2121 6010,2010-08-20T21:09:07,2011-02-19T22:43:20,Sheraton Porto Alegre Hotel,(55)(51) 2121 6000,Brazil,Moinhos de Vento,"[u'3', u'33', u'336', u'3367', u'33676', u'336761', u'336761b', u'336761b5', u'336761b52', u'336761b52e', u'336761b52e1', u'336761b52e14', u'336761b52e14e']",,1398,2010-08-19T12:08:28,Rio Grande do Sul,http://www.starwoodhotels.com/pub/media/1398/she1398ex.80036_tn.jpg,,97044,Rua Olavo Barreto Viana 18,90570-070,sheraton,"-30.0244238,-51.2009557"
1,Kota Kinabalu,(60) 8832 2223,2010-08-20T23:01:25,2011-02-22T07:44:13,Le Méridien Kota Kinabalu,(60) 8832 2222,Malaysia,Sinsuran,"[u'd', u'd1', u'd18', u'd184', u'd184c', u'd184c0', u'd184c04', u'd184c04f', u'd184c04f2', u'd184c04f2a', u'd184c04f2ad', u'd184c04f2ad8', u'd184c04f2ad82']",,1935,2010-08-19T14:01:43,,http://www.starwoodhotels.com/pub/media/1935/mer1935ex.70284_tn.jpg,,97045,Jalan Tun Fuad Stephens,88000,lemeridien,"5.986115,116.076308"
3,Zhubei City,(886)(3) 620 6100,2010-08-21T03:30:08,2011-02-27T23:46:07,"Sheraton Hsinchu Hotel, Taiwan",(886)(3) 620 6000,Taiwan,Guangming 6th Rd,"[u'd', u'd9', u'd91', u'd91e', u'd91e2', u'd91e20', u'd91e203', u'd91e203b', u'd91e203bc', u'd91e203bcd', u'd91e203bcdb', u'd91e203bcdb6', u'd91e203bcdb66']",,3116,2010-08-19T18:38:30,,http://www.starwoodhotels.com/pub/media/3116/she3116ex.75547_tn.jpg,,97046,"No. 265, Dong Sec. 1",302,sheraton,"24.806243,120.968882"
3,Denver,(303) 626-2543,2010-08-20T08:06:58,2011-02-03T01:08:05,Sheraton Denver Downtown Hotel,(303) 893-3333,United States,,"[u'8', u'8f', u'8f9', u'8f91', u'8f913', u'8f9134', u'8f9134e', u'8f9134ed', u'8f9134ed0', u'8f9134ed07', u'8f9134ed073', u'8f9134ed073a', u'8f9134ed073a2']",,3205,2010-08-18T23:14:54,Colorado,http://www.starwoodhotels.com/pub/media/3205/she3205ex.85533_tn.jpg,,97047,1550 Court Place,80202,sheraton,"39.589485,-104.879862"
4,Phuket,(66)(76) 340 479,2010-08-20T23:09:26,2011-02-22T11:44:15,Le Méridien Phuket Beach Resort,(66)(76) 370 100,Thailand,Amphur Muang,"[u'd', u'd0', u'd09', u'd09b', u'd09b5', u'd09b5c', u'd09b5c3', u'd09b5c3d', u'd09b5c3d4', u'd09b5c3d49', u'd09b5c3d493', u'd09b5c3d4939', u'd09b5c3d49398']",,1848,2010-08-19T14:09:45,,http://www.starwoodhotels.com/pub/media/1848/mer1848lo.65076_tn.jpg,,97048,"29 Soi Karon Nui, Tambon Karon",83100,lemeridien,"7.8391582,98.3033694"
